Data calculated via Fourier domain filtering

Frequency:	6.2831853

Number of harmonics used:	39

Number of cycles in input:	3

Tangent(x)	Tangent(y)	Tangent(z)	Normal(x)	Normal(y)	Normal(z)	Binormal(x)	Binormal(y)	Binormal(z)
5.4669178	3.0969707	276.8153244	-0.5720094	-0.8199916	0.0204708	0.8200094	-0.5722663	-0.0097922
5.4920716	3.0521414	281.5403586	-0.5718280	-0.8201286	0.0200457	0.8201417	-0.5720766	-0.0097969
5.5168578	3.0071079	286.2428346	-0.5715142	-0.8203573	0.0196332	0.8203659	-0.5717549	-0.0098047
5.5412747	2.9618731	290.9205833	-0.5710633	-0.8206807	0.0192326	0.8206851	-0.5712964	-0.0098155
5.5653208	2.9164400	295.5714406	-0.5704702	-0.8211021	0.0188433	0.8211025	-0.5706961	-0.0098294
5.5889943	2.8708117	300.1932489	-0.5697299	-0.8216246	0.0184646	0.8216212	-0.5699488	-0.0098464
5.6122938	2.8249913	304.7838579	-0.5688369	-0.8222513	0.0180959	0.8222443	-0.5690492	-0.0098664
5.6352176	2.7789818	309.3411261	-0.5677855	-0.8229854	0.0177366	0.8229750	-0.5679915	-0.0098894
5.6577643	2.7327863	313.8629222	-0.5665699	-0.8238302	0.0173862	0.8238166	-0.5667698	-0.0099155
5.6799322	2.6864079	318.3471259	-0.5651839	-0.8247888	0.0170441	0.8247720	-0.5653779	-0.0099445
5.7017200	2.6398497	322.7916296	-0.5636211	-0.8258644	0.0167098	0.8258446	-0.5638095	-0.0099766
5.7231262	2.5931147	327.1943395	-0.5618748	-0.8270600	0.0163827	0.8270374	-0.5620577	-0.0100117
5.7441493	2.5462063	331.5531765	-0.5599379	-0.8283789	0.0160626	0.8283535	-0.5601156	-0.0100497
5.7647879	2.4991274	335.8660780	-0.5578031	-0.8298239	0.0157487	0.8297959	-0.5579758	-0.0100908
5.7850407	2.4518812	340.1309984	-0.5554628	-0.8313980	0.0154407	0.8313675	-0.5556307	-0.0101348
5.8049063	2.4044709	344.3459109	-0.5529091	-0.8331041	0.0151381	0.8330711	-0.5530722	-0.0101818
5.8243833	2.3568997	348.5088085	-0.5501335	-0.8349448	0.0148406	0.8349095	-0.5502921	-0.0102317
5.8434706	2.3091707	352.6177051	-0.5471275	-0.8369229	0.0145475	0.8368853	-0.5472817	-0.0102846
5.8621666	2.2612872	356.6706365	-0.5438820	-0.8390405	0.0142586	0.8390008	-0.5440320	-0.0103405
5.8804704	2.2132523	360.6656620	-0.5403878	-0.8413001	0.0139734	0.8412582	-0.5405336	-0.0103993
5.8983805	2.1650693	364.6008652	-0.5366349	-0.8437034	0.0136916	0.8436595	-0.5367767	-0.0104609
5.9158958	2.1167414	368.4743550	-0.5326135	-0.8462523	0.0134126	0.8462064	-0.5327514	-0.0105255
5.9330152	2.0682718	372.2842672	-0.5283129	-0.8489481	0.0131360	0.8489002	-0.5284470	-0.0105929
5.9497375	2.0196637	376.0287651	-0.5237224	-0.8517919	0.0128616	0.8517421	-0.5238528	-0.0106631
5.9660615	1.9709205	379.7060409	-0.5188309	-0.8547842	0.0125889	0.8547325	-0.5189577	-0.0107361
5.9819862	1.9220454	383.3143165	-0.5136268	-0.8579253	0.0123175	0.8578718	-0.5137500	-0.0108118
5.9975106	1.8730416	386.8518448	-0.5080983	-0.8612149	0.0120470	0.8611596	-0.5082180	-0.0108902
6.0126335	1.8239124	390.3169105	-0.5022332	-0.8646520	0.0117771	0.8645950	-0.5023495	-0.0109712
6.0273539	1.7746612	393.7078312	-0.4960192	-0.8682353	0.0115073	0.8681766	-0.4961322	-0.0110547
6.0416710	1.7252912	397.0229585	-0.4894437	-0.8719625	0.0112373	0.8719021	-0.4895534	-0.0111407
6.0555836	1.6758057	400.2606787	-0.4824939	-0.8758307	0.0109666	0.8757687	-0.4826003	-0.0112290
6.0690910	1.6262080	403.4194141	-0.4751568	-0.8798361	0.0106950	0.8797726	-0.4752600	-0.0113196
6.0821921	1.5765015	406.4976235	-0.4674194	-0.8839742	0.0104220	0.8839091	-0.4675195	-0.0114123
6.0948861	1.5266895	409.4938034	-0.4592689	-0.8882394	0.0101473	0.8881726	-0.4593658	-0.0115069
6.1071722	1.4767753	412.4064890	-0.4506922	-0.8926248	0.0098705	0.8925566	-0.4507860	-0.0116033
6.1190495	1.4267622	415.2342546	-0.4416768	-0.8971230	0.0095913	0.8970532	-0.4417676	-0.0117014
6.1305173	1.3766537	417.9757149	-0.4322103	-0.9017248	0.0093092	0.9016536	-0.4322980	-0.0118009
6.1415747	1.3264530	420.6295256	-0.4222809	-0.9064201	0.0090241	0.9063475	-0.4223655	-0.0119016
6.1522211	1.2761635	423.1943840	-0.4118772	-0.9111975	0.0087355	0.9111234	-0.4119588	-0.0120032
6.1624557	1.2257886	425.6690303	-0.4009889	-0.9160440	0.0084431	0.9159685	-0.4010675	-0.0121056
6.1722778	1.1753317	428.0522478	-0.3896063	-0.9209455	0.0081466	0.9208686	-0.3896818	-0.0122084
6.1816868	1.1247961	430.3428639	-0.3777211	-0.9258862	0.0078458	0.9258080	-0.3777936	-0.0123114
6.1906820	1.0741852	432.5397508	-0.3653262	-0.9308490	0.0075404	0.9307696	-0.3653956	-0.0124141
6.1992629	1.0235024	434.6418258	-0.3524161	-0.9358155	0.0072302	0.9357348	-0.3524824	-0.0125163
6.2074288	0.9727512	436.6480526	-0.3389870	-0.9407656	0.0069149	0.9406837	-0.3390502	-0.0126175
6.2151793	0.9219348	438.5574412	-0.3250374	-0.9456782	0.0065944	0.9455950	-0.3250975	-0.0127174
6.2225138	0.8710567	440.3690490	-0.3105677	-0.9505306	0.0062686	0.9504462	-0.3106247	-0.0128156
6.2294318	0.8201203	442.0819811	-0.2955811	-0.9552992	0.0059373	0.9552137	-0.2956349	-0.0129116
6.2359328	0.7691290	443.6953910	-0.2800833	-0.9599594	0.0056005	0.9598728	-0.2801339	-0.0130050
6.2420165	0.7180862	445.2084807	-0.2640830	-0.9644856	0.0052582	0.9643981	-0.2641304	-0.0130953
6.2476824	0.6669953	446.6205018	-0.2475920	-0.9688519	0.0049104	0.9687634	-0.2476362	-0.0131820
6.2529301	0.6158599	447.9307554	-0.2306254	-0.9730319	0.0045573	0.9729425	-0.2306664	-0.0132647
6.2577592	0.5646832	449.1385927	-0.2132017	-0.9769992	0.0041988	0.9769089	-0.2132393	-0.0133430
6.2621696	0.5134687	450.2434154	-0.1953427	-0.9807275	0.0038354	0.9806364	-0.1953770	-0.0134163
6.2661607	0.4622198	451.2446762	-0.1770740	-0.9841914	0.0034670	0.9840996	-0.1771050	-0.0134842
6.2697325	0.4109400	452.1418787	-0.1584244	-0.9873663	0.0030942	0.9872738	-0.1584520	-0.0135463
6.2728847	0.3596327	452.9345781	-0.1394261	-0.9902287	0.0027172	0.9901356	-0.1394504	-0.0136021
6.2756169	0.3083013	453.6223813	-0.1201149	-0.9927573	0.0023364	0.9926636	-0.1201357	-0.0136513
6.2779292	0.2569493	454.2049472	-0.1005290	-0.9949322	0.0019523	0.9948381	-0.1005464	-0.0136936
6.2798212	0.2055801	454.6819867	-0.0807099	-0.9967364	0.0015654	0.9966420	-0.0807238	-0.0137286
6.2812929	0.1541971	455.0532632	-0.0607011	-0.9981553	0.0011761	0.9980606	-0.0607115	-0.0137561
6.2823442	0.1028038	455.3185924	-0.0405482	-0.9991773	0.0007851	0.9990823	-0.0405552	-0.0137759
6.2829750	0.0514036	455.4778426	-0.0202985	-0.9997939	0.0003928	0.9996988	-0.0203020	-0.0137878
